,player.id_in_group,player.wtp_voting_cost,player.is_large_team,player.is_large_team_pq,player.is_winner,player.is_winner_pq,player.voting_cost,player.vote,player.temp_payoff,group.small_team_vote_count,group.large_team_vote_count,group.small_team_win,group.small_team_vote_count_pq,group.large_team_vote_count_pq,group.small_team_win_pq,group.total_vote_count_pq,player.Q2_vote,player.Q2_vote_pq,player.Q2_no_vote,player.Q2_no_vote_pq,player.Q2_willingness_to_pay,player.Q3_vote,player.Q3_vote_pq,player.Q3_no_vote,player.Q3_no_vote_pq,player.Q3_willingness_to_pay,player.Q4_vote,player.Q4_vote_pq,player.Q4_no_vote,player.Q4_no_vote_pq,player.Q4_willingness_to_pay,player.Q5_vote,player.Q5_vote_pq,player.Q5_no_vote,player.Q5_no_vote_pq,player.Q5_willingness_to_pay,player.Q6_vote,player.Q6_vote_pq,player.Q6_no_vote,player.Q6_no_vote_pq,player.Q6_willingness_to_pay,treatment,round_num,session,sb_condition,bb_pq
109,4,10,1,0,1,1,35,0,100,0,1,0,1,0,1,1,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,20,0826_a_treatment,bs,
110,4,10,0,0,1,1,1,1,99,1,1,1,1,1,1,2,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,21,0826_a_treatment,ss,
111,4,5,0,0,1,1,27,0,100,1,0,1,1,0,1,1,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,22,0826_a_treatment,ss,
112,4,5,0,0,0,1,45,0,50,1,4,0,1,4,1,5,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,23,0826_a_treatment,ss,
113,4,5,1,0,1,1,80,0,100,0,1,0,1,0,1,1,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,24,0826_a_treatment,bs,
114,4,20,1,1,1,0,63,0,50,0,1,0,0,1,1,1,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,25,0826_a_treatment,bb,same
115,4,5,0,0,0,1,81,0,50,0,2,0,0,2,1,2,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,26,0826_a_treatment,ss,
116,4,10,1,1,1,0,33,0,50,0,0,0,0,0,1,0,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,27,0826_a_treatment,bb,same
117,4,10,1,1,0,0,86,0,0,0,0,1,0,0,1,0,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,28,0826_a_treatment,bb,same
118,4,5,1,0,1,1,31,0,100,0,0,0,0,0,1,0,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,29,0826_a_treatment,bs,
119,4,5,0,0,0,1,27,0,50,0,1,0,0,1,1,1,40,15,30,10,20,50,20,30,10,10,40,60,30,80,5,50,60,40,80,5,40,30,30,20,10,1,30,0826_a_treatment,ss,
120,5,35,0,1,0,0,80,0,0,2,3,0,3,2,1,5,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,1,0826_a_treatment,sb,
121,5,45,0,0,0,1,63,0,50,0,3,0,0,3,1,3,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,2,0826_a_treatment,ss,
122,5,66,1,1,0,0,99,0,0,3,1,1,3,1,1,4,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,3,0826_a_treatment,bb,same
123,5,25,0,1,0,0,53,0,0,0,3,0,2,1,1,3,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,4,0826_a_treatment,sb,
124,5,15,0,1,1,0,64,0,50,2,1,1,1,2,1,3,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,5,0826_a_treatment,sb,
125,5,11,0,1,0,0,96,0,0,0,2,0,2,0,1,2,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,6,0826_a_treatment,sb,
126,5,11,0,1,1,0,30,0,50,2,1,1,0,3,1,3,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,7,0826_a_treatment,sb,
127,5,11,0,1,1,0,94,0,50,2,2,1,1,3,1,4,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,8,0826_a_treatment,sb,
128,5,56,1,0,1,1,45,1,55,3,5,0,4,4,1,8,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,9,0826_a_treatment,bs,
129,5,45,0,0,0,1,19,1,31,1,4,0,1,4,1,5,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,10,0826_a_treatment,ss,
130,5,10,0,1,1,0,25,0,50,1,1,1,1,1,1,2,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,11,0826_a_treatment,sb,
131,5,21,1,0,1,1,91,0,100,0,1,0,1,0,1,1,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,12,0826_a_treatment,bs,
132,5,10,1,1,1,0,23,0,50,0,1,0,0,1,1,1,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,13,0826_a_treatment,bb,same
133,5,3,1,1,1,0,70,0,50,0,3,0,0,3,1,3,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,14,0826_a_treatment,bb,same
134,5,10,1,0,0,1,74,0,50,2,0,1,0,2,1,2,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,15,0826_a_treatment,bs,
135,5,19,0,0,0,1,98,0,50,0,3,0,0,3,1,3,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,16,0826_a_treatment,ss,
136,5,14,1,0,1,1,90,0,100,1,1,0,1,1,1,2,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,17,0826_a_treatment,bs,
137,5,5,1,1,1,0,63,0,50,0,0,0,0,0,1,0,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,18,0826_a_treatment,bb,same
138,5,11,1,0,1,1,7,1,93,1,3,0,3,1,1,4,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,19,0826_a_treatment,bs,
139,5,3,1,0,1,1,59,0,100,0,1,0,1,0,1,1,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,20,0826_a_treatment,bs,
140,5,5,0,0,1,1,49,0,100,1,1,1,1,1,1,2,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,21,0826_a_treatment,ss,
141,5,5,0,0,1,1,66,0,100,1,0,1,1,0,1,1,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,22,0826_a_treatment,ss,
142,5,10,1,1,1,0,57,0,50,1,4,0,1,4,1,5,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,23,0826_a_treatment,bb,same
143,5,1,1,1,1,0,63,0,50,0,1,0,1,0,1,1,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,24,0826_a_treatment,bb,different
144,5,3,1,1,1,0,23,0,50,0,1,0,0,1,1,1,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,25,0826_a_treatment,bb,same
145,5,2,0,0,0,1,77,0,50,0,2,0,0,2,1,2,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,26,0826_a_treatment,ss,
146,5,11,1,1,1,0,78,0,50,0,0,0,0,0,1,0,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,27,0826_a_treatment,bb,same
147,5,1,1,1,0,0,48,0,0,0,0,1,0,0,1,0,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,28,0826_a_treatment,bb,same
148,5,10,1,0,1,1,77,0,100,0,0,0,0,0,1,0,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,29,0826_a_treatment,bs,
149,5,12,0,0,0,1,80,0,50,0,1,0,0,1,1,1,60,40,70,20,30,60,40,80,20,20,70,70,80,80,50,30,50,50,80,10,10,10,30,30,10,1,30,0826_a_treatment,ss,
150,6,45,0,1,0,0,84,0,0,2,3,0,3,2,1,5,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,1,0826_a_treatment,sb,
151,6,10,0,0,0,1,66,0,50,0,3,0,0,3,1,3,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,2,0826_a_treatment,ss,
152,6,10,1,1,0,0,77,0,0,3,1,1,3,1,1,4,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,3,0826_a_treatment,bb,same
153,6,20,0,1,0,0,23,0,0,0,3,0,2,1,1,3,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,4,0826_a_treatment,sb,
154,6,85,0,1,1,0,47,1,3,2,1,1,1,2,1,3,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,5,0826_a_treatment,sb,
155,6,30,0,1,0,0,38,0,0,0,2,0,2,0,1,2,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,6,0826_a_treatment,sb,
156,6,10,0,1,1,0,9,1,41,2,1,1,0,3,1,3,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,7,0826_a_treatment,sb,
157,6,10,1,0,0,1,66,0,50,2,2,1,1,3,1,4,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,8,0826_a_treatment,bs,
158,6,10,1,0,1,1,1,1,99,3,5,0,4,4,1,8,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,9,0826_a_treatment,bs,
159,6,10,1,1,1,0,85,0,50,1,4,0,1,4,1,5,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,10,0826_a_treatment,bb,same
160,6,10,0,1,1,0,18,0,50,1,1,1,1,1,1,2,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,11,0826_a_treatment,sb,
161,6,10,1,0,1,1,0,1,100,0,1,0,1,0,1,1,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,12,0826_a_treatment,bs,
162,6,10,1,1,1,0,39,0,50,0,1,0,0,1,1,1,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,13,0826_a_treatment,bb,same
163,6,10,0,0,0,1,44,0,50,0,3,0,0,3,1,3,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,14,0826_a_treatment,ss,
164,6,10,1,0,0,1,66,0,50,2,0,1,0,2,1,2,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,15,0826_a_treatment,bs,
165,6,10,0,0,0,1,98,0,50,0,3,0,0,3,1,3,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,16,0826_a_treatment,ss,
166,6,10,1,0,1,1,90,0,100,1,1,0,1,1,1,2,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,17,0826_a_treatment,bs,
167,6,10,1,1,1,0,88,0,50,0,0,0,0,0,1,0,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,18,0826_a_treatment,bb,same
168,6,10,1,0,1,1,6,1,94,1,3,0,3,1,1,4,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,19,0826_a_treatment,bs,
169,6,10,1,1,1,0,49,0,50,0,1,0,1,0,1,1,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,20,0826_a_treatment,bb,different
170,6,10,0,0,1,1,87,0,100,1,1,1,1,1,1,2,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,21,0826_a_treatment,ss,
171,6,10,0,0,1,1,82,0,100,1,0,1,1,0,1,1,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,22,0826_a_treatment,ss,
172,6,10,1,1,1,0,4,1,46,1,4,0,1,4,1,5,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,23,0826_a_treatment,bb,same
173,6,10,0,1,0,0,19,0,0,0,1,0,1,0,1,1,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,24,0826_a_treatment,sb,
174,6,10,1,1,1,0,12,0,50,0,1,0,0,1,1,1,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,25,0826_a_treatment,bb,same
175,6,10,0,0,0,1,25,0,50,0,2,0,0,2,1,2,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,26,0826_a_treatment,ss,
176,6,10,1,1,1,0,71,0,50,0,0,0,0,0,1,0,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,27,0826_a_treatment,bb,same
177,6,10,1,1,0,0,70,0,0,0,0,1,0,0,1,0,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,28,0826_a_treatment,bb,same
178,6,10,1,0,1,1,78,0,100,0,0,0,0,0,1,0,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,29,0826_a_treatment,bs,
179,6,10,0,0,0,1,46,0,50,0,1,0,0,1,1,1,50,50,30,70,30,50,50,20,80,30,50,50,30,70,30,60,40,30,70,30,50,50,50,50,30,1,30,0826_a_treatment,ss,
180,7,10,0,1,0,0,21,0,0,2,3,0,3,2,1,5,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,1,0826_a_treatment,sb,
181,7,10,0,0,0,1,66,0,50,0,3,0,0,3,1,3,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,2,0826_a_treatment,ss,
182,7,30,1,1,0,0,90,0,0,3,1,1,3,1,1,4,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,3,0826_a_treatment,bb,same
183,7,10,0,1,0,0,24,0,0,0,3,0,2,1,1,3,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,4,0826_a_treatment,sb,
184,7,0,0,1,1,0,62,0,50,2,1,1,1,2,1,3,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,5,0826_a_treatment,sb,
185,7,0,0,1,0,0,83,0,0,0,2,0,2,0,1,2,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,6,0826_a_treatment,sb,
186,7,0,0,1,1,0,92,0,50,2,1,1,0,3,1,3,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,7,0826_a_treatment,sb,
187,7,0,1,0,0,1,83,0,50,2,2,1,1,3,1,4,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,8,0826_a_treatment,bs,
188,7,0,1,0,1,1,22,0,100,3,5,0,4,4,1,8,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,9,0826_a_treatment,bs,
189,7,0,1,1,1,0,80,0,50,1,4,0,1,4,1,5,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,10,0826_a_treatment,bb,same
190,7,0,1,0,0,1,88,0,50,1,1,1,1,1,1,2,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,11,0826_a_treatment,bs,
191,7,2,1,0,1,1,35,0,100,0,1,0,1,0,1,1,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,12,0826_a_treatment,bs,
192,7,2,1,1,1,0,83,0,50,0,1,0,0,1,1,1,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,13,0826_a_treatment,bb,same
193,7,0,0,0,0,1,87,0,50,0,3,0,0,3,1,3,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,14,0826_a_treatment,ss,
194,7,10,1,0,0,1,22,0,50,2,0,1,0,2,1,2,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,15,0826_a_treatment,bs,
195,7,0,0,0,0,1,56,0,50,0,3,0,0,3,1,3,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,16,0826_a_treatment,ss,
196,7,10,1,0,1,1,44,0,100,1,1,0,1,1,1,2,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,17,0826_a_treatment,bs,
197,7,20,1,1,1,0,70,0,50,0,0,0,0,0,1,0,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,18,0826_a_treatment,bb,same
198,7,20,1,1,1,0,58,0,50,1,3,0,3,1,1,4,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,19,0826_a_treatment,bb,different
199,7,0,0,1,0,0,57,0,0,0,1,0,1,0,1,1,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,20,0826_a_treatment,sb,
200,7,2,0,0,1,1,93,0,100,1,1,1,1,1,1,2,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,21,0826_a_treatment,ss,
201,7,3,0,0,1,1,10,0,100,1,0,1,1,0,1,1,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,22,0826_a_treatment,ss,
202,7,2,1,1,1,0,50,0,50,1,4,0,1,4,1,5,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,23,0826_a_treatment,bb,same
203,7,5,0,1,0,0,42,0,0,0,1,0,1,0,1,1,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,24,0826_a_treatment,sb,
204,7,10,1,1,1,0,43,0,50,0,1,0,0,1,1,1,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,25,0826_a_treatment,bb,same
205,7,0,0,0,0,1,18,0,50,0,2,0,0,2,1,2,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,26,0826_a_treatment,ss,
206,7,0,0,0,0,1,41,0,50,0,0,0,0,0,1,0,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,27,0826_a_treatment,ss,
207,7,10,1,1,0,0,19,0,0,0,0,1,0,0,1,0,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,28,0826_a_treatment,bb,same
208,7,5,1,0,1,1,41,0,100,0,0,0,0,0,1,0,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,29,0826_a_treatment,bs,
209,7,2,1,1,1,0,32,0,50,0,1,0,0,1,1,1,20,40,80,60,20,15,20,85,80,10,70,70,30,30,30,40,60,60,40,2,30,10,70,90,5,1,30,0826_a_treatment,bb,same
210,8,50,0,1,0,0,49,1,-49,2,3,0,3,2,1,5,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,1,0826_a_treatment,sb,
211,8,0,0,0,0,1,51,0,50,0,3,0,0,3,1,3,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,2,0826_a_treatment,ss,
212,8,0,1,1,0,0,82,0,0,3,1,1,3,1,1,4,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,3,0826_a_treatment,bb,same
213,8,0,0,1,0,0,79,0,0,0,3,0,2,1,1,3,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,4,0826_a_treatment,sb,
214,8,20,1,0,0,1,58,0,50,2,1,1,1,2,1,3,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,5,0826_a_treatment,bs,
215,8,20,0,1,0,0,35,0,0,0,2,0,2,0,1,2,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,6,0826_a_treatment,sb,
216,8,20,0,1,1,0,14,1,36,2,1,1,0,3,1,3,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,7,0826_a_treatment,sb,
217,8,10,1,0,0,1,45,0,50,2,2,1,1,3,1,4,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,8,0826_a_treatment,bs,
218,8,1,1,0,1,1,85,0,100,3,5,0,4,4,1,8,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,9,0826_a_treatment,bs,
219,8,1,1,1,1,0,79,0,50,1,4,0,1,4,1,5,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,10,0826_a_treatment,bb,same
220,8,10,1,0,0,1,39,0,50,1,1,1,1,1,1,2,50,0,50,0,20,50,0,50,0,20,50,100,50,100,20,50,100,50,100,20,20,0,20,0,1,1,11,0826_a_treatment,bs,
